альтернативный альтернативные
антисептический антисептическое
атлас атлас
бакина бакин
бензохинон бензохиноны
берег берегам
болото болотам
вербейник вербейник
верхний верхняя
верхушка верхушка
вещество вещества
вид виде
водоём водоемов
встречаемость встречаемость
встречаться встречается
высота высота
высушить высушенная
гемикриптофит гемикриптофит
гидроксикоричный гидроксикоричные
гладкий гладкие
действие действия
длиннокорневищный длиннокорневищный
дубильный дубильные
европейский европейской
желтуха желтухе
желчегонный желчегонное
жизненный жизненная
жёлтый желтые
заболотить заболоченным
завязь завязь
земноводный земноводный
изд изд
июль июль
июнь июнь
кадыров кадырова
казан казан
казань казань
карта карта
кислота кислоты
кмк кмк
корневище корневище
коробочка коробочка
кровоостанавливающий кровоостанавливающее
кровотечение кровотечениях
кустарник кустарникам
ланцетный ланцетные
легенда легенда
лист листья
литература литература
луг лугам
маевский маевский
менструация менструаций
многолетник многолетник
молочница молочнице
морфологический морфологическая
мутовчатый мутовчато
надземный надземные
название названия
наличие наличие
настой настоя
научий науч
обильный обильных
обыкновенный обыкновенный
овраг оврагам
ограничение ограничений
ольшаник ольшаникам
опустить опущенные
орган органы
организм организм
плод плод
ползучий ползучие
полоса полосы
понос поносах
предыдущий предыдущее
применение применение
применяться применяется
примечание примечание
примуловый примуловые
противовоспалительный противовоспалительное
противомикробный противомикробное
противосудорожный противосудорожное
прямостоячий прямостоячий
пыление пыления
рапанон рапанон
расположить расположены
распространение распространения
растение растение растений растения
редко редко
рогов рогова
россия россии
сапонин сапонины
сбор сбора
свежий свежая
сверху сверху
семейство семейство
ситниковый ситников
слабость слабости
следующий следующее
смотреть см
снизу снизу
содержать содержит
состав состав
сосудистый сосудистые
спорадически спорадически
спороношение спороношения
средний средней
средство средство
стебель стебель
стоматит стоматите
судорога судорогах
супротивный супротивно
татарстан татарстана
тип тип
тов тов
тонизировать тонизирующее
трава трава
травянистый травянистый
тычинка тычинок
уна ун
фитохимический фитохимический
флавоноид флавоноиды
флора флора
форма форма
фотограф фотограф
характеристика характеристика
цветение цветения
цветок цветки
цветущий цветущего
цельнокрайний цельнокрайние
цинга цинге
часть части
эмбелина эмбелин
ядовитый ядовитое
