альтернативный альтернативные
апиорутина апиорутин
артрит артритах
атлас атлас
бакина бакин
бензоилвинный бензоилвинная
берег берегам
вегетация вегетации
венчик венчика
верхний верхние верхняя
ветвиться ветвящиеся
вид виде
водянка водянке
восходящий восходящие
встречаемость встречаемость
встречаться встречается
высота высота
высушить высушенная
вяжущий вяжущее
гвоздичный гвоздичные
гексозид гексозид
гемикриптофит гемикриптофит
гидроксить гидрокси
глюкозид глюкозид
глюкозилоксить глюкозилокси
грыжа грыжах
грыжник грыжник
действие действия
ди ди
диметоксить диметокси
дорога дорог
европейский европейской
жизненный жизненная
заболевание заболеваниях
завязь завязь
закамья закамья
западный западного
запах запах
изд изд
изорамнетина изорамнетин
изредка изредка
информация информации
источник источник
июль июль
июнь июнь
казан казан
казань казань
карта карта
катар катаре
кверцетин кверцетин
кислота кислота
кмк кмк
количество количествах
корень корень
коробочка коробочка
кумарин кумарина
кумароить кумароил
легенда легенда
лежачий лежачие
ликоагрозид ликоагрозид
лист листьев листья
литература литература
лёгочный легочных
маевский маевский
мелкий мелкие
метоксикоричный метоксикоричная
метоксифенил метоксифенил
многобрачный многобрачный
многолетник многолетник
морфологический морфологическая
мочевой мочевого
мочегонное мочегонное
надземный надземные
название названия
наличие наличие
нарциссин нарциссин
научий науч
никотифлорина никотифлорин
обоеполый обоеполые
ограничение ограничений
однополый однополые
орган органы
организм организм
острый остром
пазуха пазухах
песчаный песчаной
плод плод
плёнчатый пленчатые
подагра подагре
полоса полосы
почва почве
почка почек
предволжье предволжье
предкамья предкамья
предыдущий предыдущее
прилистник прилистники
применение применение
применяться применяется
примечание примечание
пропановый пропановая
пузырь пузыря
пыление пыления
разредить разреженным
распространение распространения
растение растение растений растения
ревматизм ревматизме
редко редко
река рек
рогов рогова
россия россии
рутина рутин
сбор сбора
семейство семейство
сильный сильный
ситниковый ситников
склон склонам
следовой следовых
следующий следующее
смотреть см
собрать собранная
содержать содержит
сосняк соснякам
состав состав
сосудистый сосудистые
спорадически спорадически
спороношение спороношения
средний средней
средство средство
стаминодий стаминодиев
стебель стебли
стержневой стержневой
стержнекорневой стержнекорневой
сухой сухим сухом
татарстан татарстана
течение течение
тип тип
тов тов
трава трава
травянистый травянистый
транс транс
труксинат труксинат
тычинка тычинок
уна ун
ферулоилхинный ферулоилхинная
фитохимический фитохимический
флора флора
форма форма
фотограф фотограф
фотография фотографии
характеристика характеристика
херниарин херниарин
хлорогеновый хлорогеновая
цветение цветения
цветок цветки
цветущий цветущее
циклодимер циклодимер
цис цис
часть части
черешковый черешковые
эбель эбель
юг юге
яйцевидный яйцевидные
