альтернативный альтернативные
антраценпроизводный антраценпроизводные
аскорбиновый аскорбиновую
атлас атлас
бакина бакин
бурый бурым
верхний верхняя
верхушка верхушка
вещество вещества
вместилище вместилищами
встречаемость встречаемость
встречаться встречается
высота высота
высушить высушенная
гемикриптофит гемикриптофит
гиперицин гиперицин
гиперозид гиперозид
действие действия
депрессия депрессиях
дубильный дубильные
европейский европейской
железка железками
желудочный желудочно
жизненный жизненная
жёлтый желтые
жёлчный желчного
заболевание заболеваниях
завязь завязь
зверобой зверобой
зверобойный зверобойные
зелёный зеленый
зимнезелёный зимнезеленый
изд изд
изокверцитрина изокверцитрин
информация информации
ишиас ишиаса
июль июль
июнь июнь
кадир кадиров
казан казан
казань казань
каротиноид каротиноиды
карта карта
катехина катехины
кверцитрин кверцитрин
кислота кислоту
кишечный кишечных
кмк кмк
конденсировать конденсированные
корневище корневище
корнеотпрысковый корнеотпрысковый
коробочка коробочка
красноватый красновато
кустарник кустарникам
легенда легенда
лейкоантоцианидин лейкоантоцианидины
лес лесов
летний летне
лечение лечении
лист листья
литература литература
луг лугам
лёгкий лёгких
маевский маевский
масло масло
медицина медицине
многолетник многолетник
многочисленный многочисленными
множество множество
молиблен молиблен
морфологический морфологическая
надземный надземные
название названия
накапливать накапливает
наличие наличие
народный народной
научий науч
ограничение ограничений
опушка опушкам
орган органы
организм организм
печень печени
плод плод
подагра подагры
полоса полосы
поляна полянам
предыдущий предыдущее
применение применение
применять применяют
применяться применяется
продольный продольными
продырявить продырявленный
прямостоячий прямостоячий
псевдогиперицин псевдогиперицин
пузырь пузыря
пыление пыления
распространение распространения
расстройство расстройствах
растение растений растения
ребро ребрами
ревматизм ревматизма
редко редко
рогов рогова
россия россии
рутина рутин
сбор сбора
светлый светлыми
седативный седативное
секреторный секреторными
селен селен
семейство семейство
сидячий сидячие
ситниковый ситников
следующий следующее
смолистый смолистые
смотреть см
собрать собранная
содержать содержит
состав состав
сосудистый сосудистые
соцветие соцветие
спорадически спорадически
спороношение спороношения
средний средней
становиться становится
стебель стебель
супротивный супротивные
суставный суставного
татарстан татарстана
тип тип
тирс тирс
тов тов
тонкий тонкое
трава трава
травянистый травянистый
тревожный тревожных
туберкулёз туберкулёза
тычинка тычинок
тёмный темными
уна ун
фаза фазу
фитохимический фитохимический
флавоноид флавоноиды
флора флора
форма форма
фотограф фотограф
характеристика характеристика
цветение цветения
цветок цветки
цветущий цветущего
часть части
эллиптический эллиптические
эфирный эфирное
