альтернативный альтернативные
аминокислота аминокислоты
амирин амирин
атлас атлас
бакина бакин
бергаптан бергаптан
бледно бледно
ветвистый ветвистый
вид виде
водный водного
встречаемость встречаемость
встречаться встречается
высота высота
высушить высушенная
глистогонный глистогонное
гнойный гнойных
давление давлении
действие действия
дескураинин дескураинин
дескурение дескурения
дескуринозид дескуринозид
дорога дорог
европейский европейской
жизненный жизненная
жирный жирные
жёлтый желтые
запор запорах
зрелый зрелые
изд изд
изорамнетина изорамнетин
изоскополина изоскополин
использовать используют
июнь июня
кадыров кадырова
казан казан
казань казань
капустный капустные
карта карта
кверцетин кверцетин
кемпферол кемпферол
кислота кислота кислоты
кисть кисть
кмк кмк
корень корень
кровоостанавливающий кровоостанавливающее
кровяной кровяном
ксантоксин ксантоксин
ксантоксол ксантоксол
кумарин кумарины
лауриновый лауриновая
легенда легенда
лечение лечения
линоленовый линоленовая
лист листья
литература литература
маевский маевский
май май
мелкий мелкие
место местам
морфологический морфологическая
мочегонное мочегонное
надземный надземной надземные
название названия
наличие наличие
населить населенным
настой настоя
настойка настойка
научий науч
ограничение ограничений
однолетник однолетник
окраина окраинам
октябрь октябрь
опушить опушенный
орган органы
организм организм
основание основания
очередной очередные
пальмитиновый пальмитиновая
период период
перистый перисто
плод плод
повышенный повышенной
поле полей
полоса полосы
предыдущий предыдущее
применение применение
применяться применяются
примечание примечание
присутствовать присутствуют
противовоспалительный противовоспалительное
противоглистный противоглистное
прямостоячий прямостоячий
псоральный псорален
пункт пунктам
пустырь пустырям
пыление пыления
ран ран
распространение распространения
рассечь рассеченные
растение растение растений растения
редко редко
рекомендоваться рекомендуется
рогов рогова
россия россии
сбор сбора
свежий свежий
семейство семейство
семя семена семенах
сентябрь сентябрь
серовато серовато
ситниковый ситников
ситостерол ситостерол
скополетина скополетин
скополина скополин
слабительное слабительное
следующий следующее
смотреть см
собранный собранные
собрать собранная
содержаться содержатся
соединение соединения
сок сок
сорный сорным
состав состав
сосудистый сосудистые
софия софии
соцветие соцветие
спиртовой спиртового
спорадически спорадически
спороношение спороношения
средний средней
средство средство
стебель стебель
стержневой стержневой
стручок стручок
татарстан татарстана
терофит терофит
терпеноидный терпеноидные
тип тип
тов тов
трава трава травы
уна ун
ушко ушками
фитохимический фитохимический
флавоноид флавоноиды
флора флора
форма форма
фотограф фотограф
функциональный функциональных
характеристика характеристика
холестерин холестерин
хронический хронических
цветение цветения
цветок цветки
цветущий цветущее
часть части
экстракт экстракта
ядовитый ядовитое
язва язв
