альтернативный альтернативные
ангина ангине
апигенин апигенина
арабинопиранозид арабинопиранозид
атлас атлас
бакина бакин
болезнь болезни
боль боли
борозчатый борозчатые
верхний верхние
ветвиться ветвящиеся
вид виде
внутренний внутренних
волосок волосками
встречаемость встречаемость
встречаться встречается
вып вып
высота высота
высушить высушенная
вяжущий вяжущее
галактопиранозид галактопиранозид
галловый галловая
галлоилглюкоза галлоилглюкоза
галлоить галлоил
гемикриптофит гемикриптофит
гераниевый гераниевые
гераниина гераниин
герань герани герань
глюкопиранозид глюкопиранозид
гнойный гнойных
дегидрогалловый дегидрогалловая
действие действия
делиться делятся
дизентерия дизентерии
длинный длинных
доля доли
европейский европейской
желудок желудка
жестковолосистый жестковолосистых
жизненный жизненная
журнал журнал
зонтиковидный зонтиковидное
зубной зубной
изд изд
изогераниина изогераниин
информация информации
июнь июнь
кадыров кадырова
казан казан
казань казань
каменный каменной
карта карта
катар катаре
катехина катехин
кверцетина кверцетина
кемпферол кемпферола
кислота кислоты
кишечник кишечника
кмк кмк
корень корней корни
корневище корневища корневище
короткий короткими короткое
короткокорневищный короткокорневищный
кофейный кофейная
кровоостанавливающий кровоостанавливающее
кровотечение кровотечениях
крупный крупные
кустарник кустарникам
легенда легенда
лес лесов
лиловый лилово
лист листья
листовой листовая
литература литература
лопасть лопастями
луг лугам
луговой луговая
лёгочный легочных
маевский маевский
май май
маточный маточных
метилгаллат метилгаллат
мирицетина мирицетина
многолетник многолетник
морфологический морфологическая
надземный надземной надземные
надрезать надрезанные
название названия
наличие наличие
настой настоя
научий науч
научно научно
некоторый некоторые
носов носовых
обезболивать обезболивающее
обзор обзор
обнаружить обнаружены
ограничение ограничений
опушка опушкам
орган органах органы
организм организм
отвар отвара
очередь очередь
перистый перисто
пластинка пластинка
плод плод
подагра подагре
подземный подземной подземные подземный
подсемейство подсемейства
покрыть покрыты
полоса полосы
полоскание полоскании
поляна полянам
понос поносах
почечный почечно
практический практический
представитель представители
предыдущий предыдущее
прибайкалье прибайкалья
привалов привалова
прикорневой прикорневые
применение применение
применяться применяются
производная производных
производный производные
промывание промывании
противовоспалительный противовоспалительное
прямостоячий прямостоячие
пыление пыления
пятираздельный пятираздельные
ран ран
распространение распространения
растение растений растения
ревматизм ревматизме
редко редко
рогов рогова
род рода
ромбичёска ромбически
россия россии
рутина рутина
сбор сбора
свежий свежая свежего
седативный седативное
семейство семейство
семираздельный семираздельная
сидячий сидячие
ситниковый ситников
следующий следующее
смотреть см
соединение соединений
сок сока
состав состав
сосудистый сосудистые
соцветие соцветие
спорадически спорадически
спороношение спороношения
среди среди
средний средней
средство средство
стебель стебли
стеблевой стеблевые
стеригма стеригма
структура структуры
супротивный супротивные
татарстан татарстана
тип тип
тов тов
толстый толстое
трава трава травы
травянистый травянистый
трехраздельный трехраздельные
уна ун
успокаивать успокаивающее
установить установлено
фармакология фармакология
фармация фармация
фенолкарбоновый фенолкарбоновые
фиолетовый фиолетовые
фитохимический фитохимический
флавоноидный флавоноидной
флора флора
форма форма
фотограф фотограф
характеристика характеристика
хебулаговый хебулаговая
хлорэпигаллокатехин хлорэпигаллокатехин
цветение цветения
цветок цветки
часть части
черешок черешках
эллаговый эллаговая
эпикатехин эпикатехин
язва язв
яйцевидный яйцевидными
