альтернативный альтернативные
антигельминтный антигельминтное
атлас атлас
бакина бакин
берег берегам
бледно бледно
болотный болотный
боль болях
верхний верхняя
ветвистый ветвистый
вид виде
водоём водоемов
восходящий восходящий
встречаемость встречаемость
встречаться встречается
высота высота
гемикриптофит гемикриптофит
глистогонный глистогонное
головной головных
горчичник горчичникам
действие действия
длинный длиннее
европейский европейской
железо железо
жерушник жерушник
жизненный жизненная
жёлтый желтые
завязь завязь
замена замену
изд изд
информация информации
использовать используют
источник источник
июнь июнь
казан казан
казань казань
калий калий
кальций кальций
канава канавам
капустный капустные
карта карта
кисть кисть
кмк кмк
кобальт кобальт
корень корень корни
корневище корневища
кровоочистительный кровоочистительное
легенда легенда
лепесток лепестки
лировидный лировидной
лист листья
литература литература
луг лугам
магний магний
маевский маевский
марганец марганец
мелкий мелкие
многолетний многолетний
молибден молибден
монокарпик монокарпик
морфологический морфологическая
надземный надземные
название названия
накапливать накапливает
наличие наличие
научий науч
нижний нижние
ограничение ограничений
однолетник однолетник
орган органы
организм организм
основание основании
отвар отвар
перистый перистые
плод плод
подземный подземные
полифенол полифенолы
полоса полосы
предыдущий предыдущее
применение применение
применяться применяются
продолговатый продолговатый
прямостоячий прямостоячий
пыление пыления
распространение распространения
растение растение растении растений растения
растолочь растолченном
редко редко
риб риб
рогов рогова
россия россии
сбор сбора
селен селен
семейство семейство
семя семена семян
сентябрь сентябрь
сера серу
сидячий сидячие
ситниковый ситников
следующий следующее
смотреть см
содержаться содержатся
состав состав
сосудистый сосудистые
соцветие соцветие
спорадически спорадически
спороношение спороношения
средний средней
средство средство
стебель стебель
стеблевой стеблевые
стержневой стержневой
стручочек стручочек
сырой сырым
татарстан татарстана
терофит терофит
тип тип
тов тов
трава трава траву
туберкулёз туберкулезе
тычинка тычинок
уна ун
ушко ушками
фитохимический фитохимический
флавоноид флавоноиды
флора флора
фоновый фоновый
форма форма форме формы
фосфор фосфор
фотограф фотограф
фотография фотографии
характеристика характеристика
хром хром
цветение цветения
цветок цветки
цветущий цветущее
цинк цинк
часть части
чашелистик чашелистиков
черешковый черешковые
