альтернативный альтернативные
антигеморроидальный антигеморроидальное
антрахинонов антрахиноновых
антрахиноновый антрахиноновые
атлас атлас
бакина бакин
белые белые
берег берегам
болото болот
бурый бурая
верхний верхняя
весна весной
ветвь ветвей
включая включая
водоём водоемов
встречаемость встречаемость
встречаться встречается
высота высота
гладкий гладкая
гликозид гликозидов
глюкофрангулин глюкофрангулина
действие действия
европейский европейской
жизненный жизненная
завязь завязь
зеленоватый зеленовато
изд изд
информация информации
источник источник
июнь июнь
казан казан
казань казань
карта карта
кверцетин кверцетин
кверцитрин кверцитрин
кислота кислоты
кмк кмк
компонент компоненты
кора кора коре
костянка костянка
красный красного
крушина крушина
крушиновый крушиновые
кумаровый кумаровую
кустарник кустарник
легенда легенда
леса лесам
лист листьев листья
литература литература
ломкий ломкая
маевский маевский
май май
моногликозид моногликозиды
морфологический морфологическая
название названия
наличие наличие
нанофанерофит нанофанерофит
научий науч
невзрачный невзрачные
ограничение ограничений
окраина окраинам
ольховидный ольховидная
орган органы
организм организм
отвар отвара
очередной очередные
пазуха пазухах
плод плод
полоса полосы
предыдущий предыдущее
применение применение
применять применяют
применяться применяется
пробка пробки
производный производные
противогеморройный противогеморройных
пучок пучками
пыление пыления
распространение распространения
растение растений растения
рвотное рвотное
редко редко
рогов рогова
розмариновый розмариновую
россия россии
рутозид рутозид
сбор сбора сборов
семейство семейство
ситниковый ситников
слабительное слабительное слабительных
следующий следующее
слой слоем слоя
собрать собранная собраны
содержать содержат
соединение соединения
состав состав составе
сосудистый сосудистые
спорадически спорадически
спороношение спороношения
средний средней
средство средство
ствол стволов
сырой сырым
сырьё сырьё
татарстан татарстана
темно темно
тип тип
тов тов
трифолин трифолин
тычинка тычинок
уна ун
фенольный фенольные
феруловый феруловую
фитохимический фитохимический
флора флора
форма форма форме
фотограф фотограф
фотография фотографии
франгулин франгулины
характеристика характеристика
характерный характерно
хлорогеновый хлорогеновую
цветение цветения
цветок цветки
цельнокрайний цельнокрайние
часть части
шовкун шовкун
экстракт экстракта
эллиптический эллиптические
эмодин эмодин
