алкалоид алкалоиды
альтернативный альтернативные
ароматный ароматные
астма астмы
атлас атлас
атропин атропин
бакина бакин
белладоннин белладоннин
белые белые
бронхиальный бронхиальной
верхний верхняя
ветвистый ветвистый
ветвиться ветвящиеся
вещество вещества
вонючий вонючий
встречаемость встречаемость
встречаться встречается
выемчатый выемчато
высота высота
высушить высушенные
гиосциамин гиосциамин
гликозид гликозиды
глутаминовый глутаминовая
действие действия
дубильный дубильные
дурман дурман
европейский европейской
жизненный жизненная
заболевание заболеваний
завязь завязь
заострить заостренные
зубчатый зубчатые
изд изд
изредка изредка
информация информации
июнь июнь
кадыров кадырова
казан казан
казань казань
карта карта
кислота кислота
кмк кмк
конец конца
корень корень
коробочка коробочка
легенда легенда
лейцин лейцин
лечение лечения
лимонный лимонная
лист листья
литература литература
маевский маевский
масло масло
место местам
минеральный минеральные
морфологический морфологическая
мощный мощный
мусорный мусорным
название названия
наличие наличие
научий науч
начало начало
невралгия невралгии
нервный нервных
обыкновенный обыкновенный
ограничение ограничений
одиночный одиночные
однолетник однолетник
одышка одышки
орган органы
организм организм
острый острого
очередной очередные
паслёновый пасленовые
период период
плод плод
плодоношение плодоношения
полоса полосы
предыдущий предыдущее
применение применение
применяться применяются
примечание примечание
прямостоячий прямостоячие
психический психических
пыление пыления
распространение распространения
растение растение растении растений растения
ревматизм ревматизма
редко редко
рогов рогова
россия россии
сапонин сапонины
сбор сбора
семейство семейство
сентябрь сентября
ситниковый ситников
скополамин скополамин
следующий следующее
смотреть см
собранный собранные
содержаться содержатся
соль соли
состав состав
сосудистый сосудистые
спорадически спорадически
спороношение спороношения
средний средней
стебель стебли
стержневой стержневой
стероид стероиды
татарстан татарстана
терофит терофит
тип тип
тов тов
тропин тропин
тычинка тычинок
уна ун
фитохимический фитохимический
флавоноид флавоноиды
флора флора
форма форма
фотограф фотограф
характеристика характеристика
хронический хронического
цветение цветения
цветок цветки
цветущий цветущее
часть части
черешок черешках
эфирный эфирное
яблочный яблочная
ядовитый ядовитое
